id_factura,id_orden,uuid,fecha_timbrado
210,602,19b2bf43-c3af-4239-b50d-1e49e498af07,2026-09-18 16:00:52
211,603,9a69f529-a13b-4157-b66e-80ba80bc1aac,2026-09-17 22:58:52
212,606,594e12c8-5ebd-446b-a7a5-f9b0629ea6dd,2026-09-18 00:39:52
213,608,fd618edd-2f6c-435c-bb4f-7097fe92fa4a,2026-09-18 13:14:52
214,610,e53a6792-bb6f-44d5-92bc-8c9cbe55bafa,2026-09-18 15:59:52
215,611,7547eb45-a957-45a8-a1c6-044a9d76dc98,2026-09-18 16:19:52
216,616,396c2b40-c9f0-474e-b464-2b78559a956d,2026-09-18 01:25:52
217,620,0e923e99-e833-4a7d-b6e1-f7b95ede72ba,2026-09-18 12:27:52
218,621,2f053d05-fb17-45f2-a80d-019244112f03,2026-09-18 16:03:52
219,627,f5a2284c-70a6-4d4a-aba9-be43eb95dac2,2026-09-18 19:19:52
220,634,3bf393b8-21fa-443b-9f30-42e0c8f28cc8,2026-09-18 06:43:52
221,636,91b3c08f-463b-4579-94e8-579b76744ee5,2026-09-18 06:10:52
222,644,f86ca2aa-f9b8-4aab-a58f-c7e45e997a00,2026-09-18 00:02:52
223,647,8a2864c2-5beb-424f-8cd2-ef2733080c97,2026-09-18 17:57:52
224,653,a83b82db-47b5-406d-81c5-4f046cc060ec,2026-09-18 07:56:52
225,656,b48bec85-ce28-4ca9-93d6-d0c71c10af9f,2026-09-18 15:29:52
226,657,05a2d175-53cf-4379-88b7-255a3b106e2f,2026-09-18 14:39:52
227,664,702475ae-2787-4abd-9770-102bcadfecb4,2026-09-18 03:45:52
228,672,81830d8a-ba89-4931-a34e-bc90bb113bda,2026-09-18 02:30:52
229,674,c85e76e6-7c22-4e84-90a6-bbfb8179f876,2026-09-18 20:18:52
230,676,812edba2-e293-4419-bfb0-1656b38abeec,2026-09-17 22:49:52
231,677,f57c2fd0-978b-4923-9360-fa1bd968b2e7,2026-09-18 02:08:52
232,678,78c6da0e-d6a0-4002-a58a-1c84ca691e94,2026-09-18 07:56:52
233,679,782e444b-af33-43fa-9ffc-a8d704679869,2026-09-18 12:43:52
234,684,29431d66-de5b-40af-85bc-a91ad33ed4a7,2026-09-18 06:20:52
235,685,257e86f5-fdd9-4e4c-a4e7-db9a442a059b,2026-09-18 11:32:52
236,692,96039bfd-ae8d-4776-8925-096b2de4f305,2026-09-18 10:49:52
237,693,984f10c0-5ea9-4174-8a14-864e9fdfa22d,2026-09-18 12:22:52
238,697,d8299774-8f65-4608-8e5b-310e878c0b08,2026-09-18 07:40:52
239,698,6a9f66bd-4844-45c7-81cd-c12426d453b5,2026-09-18 09:30:52
240,700,f9a6f138-5338-4c39-9cb5-50da2622a51b,2026-09-18 17:39:52
241,706,50367031-fe44-431c-b3c2-f8c526d4558f,2026-09-18 00:06:52
242,710,fe062e2c-369d-4275-b8db-63d5dfaa068d,2026-09-18 04:47:52
243,713,89eb1386-659d-4878-8263-b5f4a02b4a4b,2026-09-18 15:16:52
244,722,261353b0-0155-4827-9587-4f3584373efb,2026-09-18 08:37:52
245,723,24270608-3678-4a78-b8ae-e7a193809c41,2026-09-18 01:58:52
246,724,4ae32b80-8aa9-4c3e-99aa-ed8ce9bf1431,2026-09-18 00:13:52
247,726,aa6ea931-bcb9-45b2-a729-ecd6784de93b,2026-09-18 02:21:52
248,729,c1978301-39e5-4695-ae8e-628a2be473c1,2026-09-18 06:26:52
249,732,0f8b291f-dc49-4df8-899c-8759788735a6,2026-09-18 18:02:52
250,733,924f8001-c1c3-4f14-af77-5bcd9b961f93,2026-09-18 00:11:52
251,734,f711cbc3-18d9-464e-b2c4-ac348cbf481a,2026-09-18 14:09:52
252,737,c0a271c2-cf37-4634-b87e-f325c8565458,2026-09-18 06:05:52
253,739,aabbada4-a2b0-448b-b6e0-122754f27324,2026-09-18 14:51:52
254,740,b9f97634-1a14-4086-8bd3-b5f48572e747,2026-09-18 10:39:52
255,741,705abd96-8764-4778-88dc-abaed8c71ce5,2026-09-18 00:18:52
256,742,87b82871-9dcd-4bc6-9b49-35668cf77675,2026-09-18 09:49:52
257,748,43578a78-7b6b-4892-afbf-035e5095f8fa,2026-09-18 07:20:52
258,756,5f83bf31-b01a-48fc-92ca-f43ee6e92e56,2026-09-18 16:40:52
259,763,81a2747b-1545-4239-a238-8e1263d879e5,2026-09-18 01:31:52
260,765,ce01ef08-2613-4cf5-a78c-a09da67a1466,2026-09-18 12:24:52
261,766,4dfd4f64-3399-4f71-ad58-34b41e3bdb7d,2026-09-18 01:41:52
262,767,699ade65-a4ca-4a63-9098-91e86696352b,2026-09-17 22:55:52
263,770,eae56fd4-3382-4fb6-812c-435c930a3379,2026-09-18 01:31:52
264,775,0939741d-313e-46db-85fd-2834484beff6,2026-09-18 00:47:52
265,777,82e8c569-dba4-46f8-8315-fcfde5660422,2026-09-18 01:34:52
266,779,ddd04abf-80db-4da0-af47-4e4ca22a0997,2026-09-17 23:24:52
267,781,b7ee61fb-2b89-4146-87f3-2fb62d119fb0,2026-09-18 19:19:52
268,784,777b06c5-8433-4883-86f3-cf9bfa25bea9,2026-09-18 21:09:52
269,790,6576fe49-b0ee-4fc4-a914-5671f21e4516,2026-09-18 04:56:52
270,794,f5c7db32-4743-457c-948c-c0f424bab177,2026-09-18 06:35:52
271,799,87112986-ae9e-4a26-b60e-42e4965c6768,2026-09-18 08:52:52
